Tree,Species,Direction,Cover Class,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,2,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
888,Buckthorn,N,0,,
,Multiflora rose,N,5,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
243,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,1,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
208,Buckthorn,N,0,,Added from datasheets 2024.10.24
208,Honeysuckle,N,0,,Added from datasheets 2024.10.24
208,Mapleleaf viburnum,N,0,,Added from datasheets 2024.10.24
208,Multiflora rose,N,4,,Added from datasheets 2024.10.24
208,Privet,N,0,,Added from datasheets 2024.10.24
208,Rubus,N,0,,Added from datasheets 2024.10.24
208,Spicebush,N,1,,Added from datasheets 2024.10.24
208,Buckthorn,S,1,,Added from datasheets 2024.10.24
208,Honeysuckle,S,0,,Added from datasheets 2024.10.24
208,Mapleleaf viburnum,S,0,,Added from datasheets 2024.10.24
208,Multiflora rose,S,3,,Added from datasheets 2024.10.24
208,Privet,S,0,,Added from datasheets 2024.10.24
208,Rubus,S,1,,Added from datasheets 2024.10.24
208,Spicebush,S,0,,Added from datasheets 2024.10.24
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
